,0,1,2,3,4,5
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second13_frame404.jpg,0.03722115575720788,0.025379919061103182,0.03403598466794961,0.040000888317968844,0.03128192636640305,0.03282908737135754
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second13_frame411.jpg,0.03721805124887165,0.02538594963150838,0.034046466245596846,0.04000663800323353,0.031293568357133504,0.03283775114795039
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second13_frame419.jpg,0.03744626878118301,0.025520627582697235,0.034285187300735855,0.04029712509640313,0.03151704663273504,0.033096110792904
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second14_frame427.jpg,0.03646591942138072,0.025074005153070258,0.03350214348521865,0.039202456360313116,0.030855389537041315,0.03231465480051344
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second14_frame434.jpg,0.03670292539141997,0.02516857237710699,0.03369581695914847,0.03948642270597848,0.031002356456332734,0.032537917431259514
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second14_frame441.jpg,0.03652290229526082,0.025107702233343812,0.033564936695584566,0.03927836282741763,0.030913655376283933,0.032392450298177174
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second14_frame449.jpg,0.03679130475161485,0.025191578692630927,0.0337344461645409,0.039566347890638905,0.03101992428337608,0.0325658122039842
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second15_frame457.jpg,0.03709947316666047,0.02540128488669079,0.034087428524481496,0.03995472216737057,0.03139580129107841,0.03297735289740288
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second15_frame464.jpg,0.03702519608532607,0.025395513706853255,0.03408669278618629,0.03990805010714984,0.031423436878415575,0.03301920149710192
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second15_frame471.jpg,0.037163988357159054,0.025389801920986593,0.03406043763956706,0.03997908270753778,0.031336770568021824,0.032902806864988435
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second15_frame479.jpg,0.037126960037522035,0.02543787646344218,0.03415910830192497,0.040018308612932964,0.03147570298736751,0.03307328254402872
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second16_frame487.jpg,0.03662570929616463,0.02513866475508962,0.033646413573098555,0.03940947129982742,0.030962962126474657,0.03248771895589213
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Ding_Doesn't_Know_Chinese?/frames/second16_frame494.jpg,0.0367993720266439,0.025206539252842795,0.03375055377676117,0.03957178242221602,0.031051493166261972,0.03258096161600909
