name,cluster,x,y,frame,second,neutral,positive,negative
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second73_frame2197.jpg,0,14.775969,-8.7359495,2197,73,0.8755056262016296,0.07974835485219955,0.044746033847332
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second77_frame2317.jpg,0,14.721985,-9.263371,2317,77,0.2988704442977905,0.21803610026836395,0.48309341073036194
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second80_frame2407.jpg,0,15.090407,-7.902257,2407,80,0.7740719318389893,0.20226986706256866,0.02365824393928051
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second84_frame2527.jpg,0,16.111084,-7.309427,2527,84,0.30687251687049866,0.44777530431747437,0.24535219371318817
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second88_frame2647.jpg,0,16.416922,-6.8415136,2647,88,0.520351231098175,0.32236212491989136,0.1572866588830948
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second91_frame2737.jpg,0,14.662947,-7.515082,2737,91,0.7201213240623474,0.17775805294513702,0.10212070494890213
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second95_frame2857.jpg,0,13.904679,-5.379165,2857,95,0.4834173321723938,0.49941280484199524,0.01716979593038559
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second20_frame614.jpg,1,-2.179932,3.650749,614,20,0.775835394859314,0.1801508218050003,0.04401375725865364
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second20_frame621.jpg,1,-2.1985931,3.634933,621,20,0.8175624012947083,0.15650366246700287,0.025933926925063133
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second20_frame629.jpg,1,-2.187955,3.62332,629,20,0.8355057239532471,0.1337968409061432,0.030697384849190712
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second21_frame637.jpg,1,-2.3267102,3.4239187,637,21,0.8596125245094299,0.12180439382791519,0.018583077937364578
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second21_frame644.jpg,1,-2.2651114,3.5376012,644,21,0.8536010384559631,0.1247161254286766,0.02168279141187668
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second21_frame651.jpg,1,-2.2688367,3.5046089,651,21,0.837052583694458,0.1379086822271347,0.02503874897956848
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second21_frame659.jpg,1,-2.2595894,3.5155914,659,21,0.8536920547485352,0.12503479421138763,0.021273057907819748
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second22_frame667.jpg,1,-2.3553884,3.3016138,667,22,0.8698408603668213,0.11774890869855881,0.012410216964781284
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second22_frame674.jpg,1,-2.3633502,3.3274176,674,22,0.8836196660995483,0.10586031526327133,0.010519965551793575
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second22_frame681.jpg,1,-2.3517497,3.3593516,681,22,0.8799823522567749,0.10897958278656006,0.011038029566407204
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second22_frame689.jpg,1,-2.3585699,3.3341978,689,22,0.8729590177536011,0.11350269615650177,0.013538265600800514
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second23_frame697.jpg,1,-2.3730567,3.3180683,697,23,0.8592274785041809,0.12491430342197418,0.01585821807384491
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second23_frame704.jpg,-1,-5.840605,7.8281417,704,23,0.8595030307769775,0.12557581067085266,0.01492119487375021
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second23_frame711.jpg,-1,-5.834507,7.821963,711,23,0.3824857175350189,0.22874140739440918,0.3887728750705719
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second23_frame719.jpg,-1,-5.833186,7.8204203,719,23,0.6363747119903564,0.1739974021911621,0.18962788581848145
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second24_frame734.jpg,-1,-5.8992586,7.8865676,734,24,0.7027633786201477,0.1861242800951004,0.1111123189330101
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second24_frame741.jpg,-1,-5.8823814,7.8695307,741,24,0.7216836810112,0.1661628782749176,0.11215342581272125
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second24_frame749.jpg,-1,-5.9080563,7.8954864,749,24,0.8002541661262512,0.13886427879333496,0.0608816035091877
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second25_frame757.jpg,-1,-5.8492727,7.836475,757,25,0.7140609622001648,0.19131827354431152,0.09462075680494308
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second25_frame764.jpg,-1,-5.8553805,7.8424015,764,25,0.7306227684020996,0.18746022880077362,0.08191702514886856
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second25_frame771.jpg,-1,-5.970587,7.957791,771,25,0.7633840441703796,0.17170661687850952,0.06490936875343323
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second25_frame779.jpg,-1,-5.8883257,7.8754215,779,25,0.7958421111106873,0.15534788370132446,0.04880999028682709
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second26_frame787.jpg,-1,-5.9131675,7.9004717,787,26,0.8008992671966553,0.14939063787460327,0.049709975719451904
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second26_frame794.jpg,-1,-5.923822,7.9108434,794,26,0.8016360998153687,0.14573782682418823,0.052626024931669235
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second26_frame801.jpg,1,-2.4733799,2.6399632,801,26,0.8008931875228882,0.14768314361572266,0.051423702389001846
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second26_frame809.jpg,1,-2.4734912,2.6166124,809,26,0.775665819644928,0.15664030611515045,0.06769385188817978
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second27_frame817.jpg,1,-2.2867749,2.865429,817,27,0.6797273755073547,0.2593527138233185,0.060919877141714096
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second27_frame824.jpg,1,-2.2797968,2.8924165,824,27,0.8018612265586853,0.17458918690681458,0.02354956604540348
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second27_frame831.jpg,1,-2.3144183,2.8397093,831,27,0.7432307004928589,0.22608144581317902,0.030687857419252396
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/The_Feeling_Of_Winning_A_World_Chess_Championship/frames/second27_frame839.jpg,1,-2.3277493,2.871336,839,27,0.7281643748283386,0.2502812147140503,0.02155439555644989
