name,cluster,x,y,second,frame,anger,neutral,disgust,happy,sadness,fear,surprise,contempt
faceframe_second5_frame179_3,3,7.471833,5.198061,5,179,0.16337032616138458,0.12888555228710175,0.19243267178535461,0.09939554333686829,0.1412266045808792,,,
faceframe_second5_frame179_4,-1,-7.206109,-17.947462,5,179,0.1573217511177063,0.11768534779548645,0.1367228776216507,,0.19728654623031616,0.19368700683116913,,
faceframe_second5_frame179_5,0,-18.202269,8.130459,5,179,0.11687864363193512,0.3423088490962982,0.1427845060825348,,0.1247863620519638,,0.08850367367267609,
faceframe_second60_frame1814_0,3,7.384494,1.8184923,60,1814,0.26305845379829407,0.1457490175962448,0.18183952569961548,,0.10896556079387665,,,0.08654829114675522
faceframe_second60_frame1814_1,3,4.692234,5.0347757,60,1814,0.16198641061782837,0.12168966978788376,0.16991794109344482,0.10466384887695312,0.1530572921037674,,,
faceframe_second60_frame1821_0,3,7.5591187,1.6999147,60,1821,0.22056590020656586,0.1605227142572403,0.15651226043701172,0.10163009911775589,0.11325270682573318,,,
faceframe_second60_frame1829_0,3,7.4563503,1.6870228,60,1829,0.3347639739513397,0.14273810386657715,0.13446757197380066,,0.12146252393722534,,,0.08233543485403061
faceframe_second60_frame1829_1,3,4.7617297,4.9377055,60,1829,0.15575538575649261,0.13020925223827362,0.1791481077671051,0.11965987086296082,0.12776778638362885,,,
faceframe_second61_frame1837_0,3,4.831393,4.855819,61,1837,0.19502480328083038,0.11841724067926407,0.19142606854438782,0.09958634525537491,0.13274343311786652,,,
faceframe_second61_frame1837_1,3,7.5631704,1.637462,61,1837,0.26008638739585876,0.14648140966892242,0.15394650399684906,0.09177757054567337,0.12244057655334473,,,
faceframe_second61_frame1844_0,3,7.379933,1.6063398,61,1844,0.24768392741680145,0.12031905353069305,0.23587563633918762,,0.10699553787708282,,,0.08894834667444229
faceframe_second61_frame1851_0,3,7.4068885,1.6446557,61,1851,0.21122592687606812,0.11480461061000824,0.24182574450969696,0.0960732102394104,0.11500250548124313,,,
faceframe_second61_frame1851_1,3,4.6437497,5.062795,61,1851,0.19532909989356995,0.11508029699325562,0.1541176736354828,0.10726569592952728,0.14723053574562073,,,
faceframe_second62_frame1867_0,3,7.434337,1.6402223,62,1867,0.3118761479854584,0.12794922292232513,0.13101354241371155,,0.14021703600883484,,,0.09119436889886856
faceframe_second62_frame1874_0,3,4.684124,5.034659,62,1874,0.1603129357099533,,0.15735824406147003,0.13009917736053467,0.161007359623909,,,0.12259437143802643
faceframe_second62_frame1881_0,3,4.6584992,5.005608,62,1881,0.18402864038944244,,0.22791032493114471,0.12244844436645508,0.10731510818004608,,,0.10352382808923721
faceframe_second62_frame1889_0,3,6.7575407,4.2416916,62,1889,0.11947259306907654,0.11044713854789734,0.23512262105941772,0.14227703213691711,,,,0.11109380424022675
faceframe_second62_frame1889_1,3,7.521956,1.7198207,62,1889,0.21230769157409668,0.12453249096870422,0.1580112874507904,,0.17519530653953552,,,0.09460018575191498
faceframe_second63_frame1897_0,3,7.6005626,1.7422374,63,1897,0.19401173293590546,0.1303468644618988,0.15505650639533997,,0.1341661810874939,,,0.11470742523670197
faceframe_second63_frame1897_1,3,6.040773,3.7580464,63,1897,0.16179946064949036,,0.2567882537841797,0.09946969151496887,0.11224782466888428,,,0.11407110840082169
faceframe_second63_frame1904_0,3,7.4242105,1.6179512,63,1904,0.197256401181221,0.12318038940429688,0.17445550858974457,,0.15165790915489197,,,0.11014477163553238
faceframe_second63_frame1911_0,3,7.4956093,1.7804835,63,1911,0.14037373661994934,0.1275329738855362,0.14570605754852295,,0.13354508578777313,,,0.11993812024593353
faceframe_second67_frame2024_0,3,4.8273726,4.8532124,67,2024,0.18426942825317383,0.1253049075603485,0.18037106096744537,,0.16974033415317535,,,0.09065447747707367
