name,cluster,x,y,second,frame,anger,disgust,happy,neutral,contempt,sadness,surprise,fear
faceframe_second17_frame344_0,2,2.394955,17.670471,17,344,0.2459770292043686,0.1498165726661682,0.09108803421258926,0.14869068562984467,,0.11488638073205948,,
faceframe_second17_frame344_1,0,7.910467,3.9166512,17,344,0.1829681694507599,0.21501371264457703,,0.12342256307601929,,0.11012521386146545,0.10998548567295074,
faceframe_second183_frame3674_0,2,3.6818302,17.747723,183,3674,0.256305456161499,0.17139767110347748,0.08380094170570374,0.14201436936855316,,0.10646705329418182,,
faceframe_second183_frame3674_1,0,10.101585,2.5802832,183,3674,0.1745266318321228,0.20417287945747375,,0.11356120556592941,,0.12909333407878876,0.11370980739593506,
faceframe_second183_frame3679_0,2,3.8179877,17.929396,183,3679,0.23765316605567932,0.1756458431482315,,0.14505182206630707,,0.10567507892847061,0.08958090841770172,
faceframe_second183_frame3679_1,0,10.585436,2.2592165,183,3679,0.16478358209133148,0.19771958887577057,,0.11936700344085693,,0.12357451021671295,0.11523386090993881,
faceframe_second184_frame3684_0,2,2.6601636,17.13809,184,3684,0.21691091358661652,0.19800636172294617,0.09421464055776596,0.13776011765003204,,0.09967756271362305,,
faceframe_second184_frame3684_1,0,10.477981,2.0632932,184,3684,0.17738375067710876,0.19504640996456146,,0.12090612947940826,,0.1246931180357933,0.11337758600711823,
faceframe_second184_frame3689_0,2,3.850704,17.740185,184,3689,0.257745623588562,0.18611249327659607,,0.1299327313899994,,0.10314119607210159,0.08868268877267838,
faceframe_second184_frame3689_1,0,9.666618,3.3430443,184,3689,0.1749751716852188,0.20427288115024567,,0.11720708757638931,,0.12752129137516022,0.11650122702121735,
faceframe_second184_frame3694_0,2,4.0133133,17.671276,184,3694,0.253156453371048,0.1879580020904541,0.08782745897769928,0.13087844848632812,,0.10019353032112122,,
faceframe_second184_frame3694_1,0,10.151691,2.11651,184,3694,0.18349890410900116,0.18803979456424713,0.1114790290594101,0.1301017850637436,,,0.10869574546813965,
faceframe_second184_frame3699_0,2,3.4873102,17.693773,184,3699,0.2641979157924652,0.1953127086162567,0.08725421875715256,0.12682253122329712,,0.09690821915864944,,
faceframe_second184_frame3699_1,0,8.799275,1.9341033,184,3699,0.19567477703094482,0.22172074019908905,,0.11219826340675354,,0.12603367865085602,0.11134342849254608,
faceframe_second185_frame3704_0,2,3.3759446,17.456305,185,3704,0.2797849178314209,0.20988230407238007,,0.11632652580738068,,0.1032833531498909,0.07872168719768524,
faceframe_second185_frame3704_1,0,8.359119,2.1340082,185,3704,0.1869637370109558,0.20052137970924377,,0.11887925863265991,,0.11820904165506363,0.11055417358875275,
faceframe_second185_frame3709_0,2,2.946242,17.41924,185,3709,0.2238178700208664,0.17650994658470154,0.09633874893188477,0.13514463603496552,,0.10905152559280396,,
faceframe_second185_frame3709_1,0,8.228094,2.2792294,185,3709,0.19232521951198578,0.19654183089733124,,0.12105562537908554,,0.11867933720350266,0.10935868322849274,
faceframe_second185_frame3714_0,2,3.0131912,17.490356,185,3714,0.24397164583206177,0.18341733515262604,,0.13815216720104218,0.09040436148643494,0.10153590887784958,,
faceframe_second185_frame3714_1,0,9.4386,1.6613061,185,3714,0.17794819176197052,0.20416775345802307,,0.12180572748184204,,0.1203468069434166,0.12070385366678238,
faceframe_second185_frame3719_0,2,5.3405614,16.56179,185,3719,0.2545403838157654,0.1808844357728958,0.09132169932126999,0.1340763121843338,,0.10135890543460846,,
faceframe_second185_frame3719_1,0,9.541543,1.7523658,185,3719,0.17811554670333862,0.20562654733657837,,0.12730038166046143,,0.11706800013780594,0.11847589164972305,
faceframe_second186_frame3724_0,2,6.124828,14.3303175,186,3724,0.255256325006485,0.20026251673698425,,0.12771683931350708,0.08399254828691483,0.10473912209272385,,
faceframe_second186_frame3724_1,0,10.445571,2.0463989,186,3724,0.2063765674829483,0.20672720670700073,,0.1273968368768692,,0.1072923094034195,0.09769026190042496,
faceframe_second186_frame3729_0,0,9.011446,2.3943937,186,3729,0.16732847690582275,0.22050213813781738,,0.12547284364700317,,0.10914359241724014,0.11946753412485123,
faceframe_second186_frame3729_1,2,6.119657,14.186036,186,3729,0.27948155999183655,0.19161459803581238,,0.12435735017061234,0.08478990197181702,0.09904639422893524,,
faceframe_second186_frame3734_0,2,6.0807447,14.146142,186,3734,0.21508528292179108,0.21277250349521637,0.09473887085914612,0.12495139986276627,,0.1040244996547699,,
faceframe_second186_frame3734_1,0,9.150155,2.7631204,186,3734,0.1677166223526001,0.2054891586303711,,0.12608718872070312,,0.11177034676074982,0.12483619898557663,
faceframe_second186_frame3739_0,2,6.0160465,15.611558,186,3739,0.2498326599597931,0.1839163601398468,0.09222985059022903,0.13412608206272125,,0.09890217334032059,,
faceframe_second186_frame3739_1,0,9.883719,2.776609,186,3739,0.16026951372623444,0.24280737340450287,,0.11704986542463303,,0.1070406436920166,0.12560977041721344,
faceframe_second187_frame3744_0,0,8.616913,3.1821415,187,3744,0.1639201045036316,0.23393620550632477,,0.11882512271404266,,0.10346832871437073,0.12491627037525177,
faceframe_second187_frame3744_1,2,6.071061,15.703769,187,3744,0.24489638209342957,0.17603085935115814,,0.1370871663093567,0.09269312769174576,0.09875409305095673,,
faceframe_second187_frame3754_0,2,6.0130577,15.654716,187,3754,0.24347206950187683,0.1823159158229828,0.09112785756587982,0.14054591953754425,,0.10039728879928589,,
faceframe_second187_frame3754_1,0,8.715869,2.802501,187,3754,0.1654774695634842,0.22871671617031097,,0.11947717517614365,,0.1093398854136467,0.12414786964654922,
faceframe_second187_frame3759_0,2,5.9789925,15.562652,187,3759,0.2647033929824829,0.2107117623090744,,0.11595676839351654,,0.10028286278247833,0.08166030049324036,
faceframe_second187_frame3759_1,0,10.697681,1.9047444,187,3759,0.16672424972057343,0.21821874380111694,,0.12499489635229111,,0.10897081345319748,0.12133665382862091,
faceframe_second188_frame3764_0,0,10.619594,1.8330783,188,3764,0.16663558781147003,0.21441642940044403,,0.1240326538681984,,0.10977804660797119,0.12427905201911926,
faceframe_second188_frame3764_1,2,5.9143257,14.948816,188,3764,0.2707656919956207,0.1991744041442871,,0.12063238769769669,0.08314865827560425,0.10592026263475418,,
faceframe_second188_frame3769_0,2,6.033543,14.475284,188,3769,0.23050519824028015,0.2124180793762207,,0.12545783817768097,0.09244728833436966,0.10241574794054031,,
faceframe_second188_frame3769_1,0,10.475569,1.9395788,188,3769,0.19450344145298004,0.1956014633178711,,0.12637664377689362,,0.10726720839738846,0.10731612890958786,
faceframe_second188_frame3774_0,0,9.764325,2.8685844,188,3774,0.1933390200138092,0.220523864030838,,0.1261604130268097,,0.10131505876779556,0.10285486280918121,
faceframe_second188_frame3774_1,2,6.11449,14.402063,188,3774,0.26751887798309326,0.1877547949552536,,0.11329180002212524,0.08811067044734955,0.11278154700994492,,
faceframe_second188_frame3779_0,2,6.0056047,14.516834,188,3779,0.26238298416137695,0.20479197800159454,,0.12244302034378052,0.08713188022375107,0.09600827097892761,,
faceframe_second188_frame3779_1,0,9.717273,2.934175,188,3779,0.18813128769397736,0.23301678895950317,0.09887587279081345,0.1265198290348053,,,0.10337921977043152,
faceframe_second189_frame3784_0,2,6.0279117,14.148619,189,3784,0.251860111951828,0.1924505978822708,,0.12576311826705933,0.09387274831533432,0.10105521976947784,,
faceframe_second189_frame3784_1,0,10.519616,2.0404046,189,3784,0.1939123570919037,0.20549961924552917,,0.128245010972023,,0.10829281061887741,0.10115304589271545,
faceframe_second189_frame3789_0,2,6.1133494,13.818799,189,3789,0.23774392902851105,0.19597230851650238,0.0894760712981224,0.12773117423057556,,0.11211714148521423,,
faceframe_second189_frame3789_1,0,8.268363,2.5467265,189,3789,0.19888634979724884,0.1858895719051361,,0.12813173234462738,,0.11161532253026962,0.10133156925439835,
faceframe_second189_frame3794_0,2,6.1285324,13.799208,189,3794,0.2685900628566742,0.2216872274875641,,0.12191260606050491,0.08269933611154556,0.10811249911785126,,
faceframe_second189_frame3794_1,0,10.168823,1.5805264,189,3794,0.19311212003231049,0.17607375979423523,,0.12408055365085602,,0.11764486879110336,0.10525913536548615,
faceframe_second189_frame3799_0,2,6.0695434,13.914088,189,3799,0.2790154218673706,0.23910796642303467,0.07725893706083298,0.1195007786154747,,0.09537582099437714,,
faceframe_second189_frame3799_1,0,9.783629,1.5609097,189,3799,0.19264288246631622,0.18287120759487152,0.10517946630716324,0.12261021137237549,,0.11609470099210739,,
faceframe_second18_frame364_0,2,5.5594893,15.263394,18,364,0.2293744683265686,0.17454662919044495,,0.12572646141052246,0.10509289056062698,0.10908249020576477,,
faceframe_second18_frame364_1,0,8.073353,3.980836,18,364,0.18749859929084778,0.21878346800804138,,0.11698849499225616,,0.11567460000514984,0.10759340971708298,
faceframe_second18_frame369_0,2,5.331096,15.218942,18,369,0.19910331070423126,0.2403639554977417,0.09797314554452896,0.11426428705453873,,0.10044334828853607,,
faceframe_second18_frame369_1,0,8.1314945,4.046104,18,369,0.18959562480449677,0.21473024785518646,,0.12267147749662399,,0.11195595562458038,0.10743212699890137,
faceframe_second18_frame374_0,2,5.137745,15.116698,18,374,0.19207899272441864,0.1924849897623062,0.11770505458116531,0.11690707504749298,0.10514093190431595,,,
faceframe_second18_frame374_1,0,6.562229,3.464053,18,374,0.17990724742412567,0.22131291031837463,,0.11609449237585068,,0.11474612355232239,0.11258065700531006,
faceframe_second18_frame379_0,2,5.104286,15.125361,18,379,0.19879840314388275,0.2285321205854416,0.10633831471204758,0.11305856704711914,,0.09825628250837326,,
faceframe_second18_frame379_1,0,5.959135,4.210232,18,379,0.1671896129846573,0.22956740856170654,,0.12555642426013947,,0.10954849421977997,0.11733304709196091,
faceframe_second190_frame3804_0,2,6.028994,13.698163,190,3804,0.2412625253200531,0.2101544439792633,0.0881582722067833,0.12383243441581726,,0.11179440468549728,,
faceframe_second190_frame3804_1,0,10.065179,1.4650276,190,3804,0.1844617873430252,0.19118881225585938,0.10560653358697891,0.12695835530757904,,0.11020442843437195,,
faceframe_second190_frame3814_0,2,6.0923285,13.814576,190,3814,0.23492901027202606,0.25384315848350525,,0.11754129827022552,0.08137498795986176,0.1150825098156929,,
faceframe_second190_frame3814_1,0,7.5109243,1.6302075,190,3814,0.18469305336475372,0.1873345971107483,,0.12287387996912003,,0.12142996490001678,0.10812683403491974,
faceframe_second190_frame3819_0,2,6.086267,13.741138,190,3819,0.2586565315723419,0.22972996532917023,,0.10861656069755554,0.08965370059013367,0.11589833348989487,,
faceframe_second190_frame3819_1,0,7.238439,1.9112133,190,3819,0.17932459712028503,0.19498993456363678,0.10892391204833984,0.12058917433023453,,0.11404087394475937,,
faceframe_second191_frame3824_0,2,6.1788964,13.720157,191,3824,0.27825427055358887,0.25564923882484436,,0.09995796531438828,0.08104997128248215,0.11286007612943649,,
faceframe_second191_frame3824_1,0,7.2121572,1.7729721,191,3824,0.20442992448806763,0.18907944858074188,,0.11965001374483109,,0.11766810715198517,0.10157928615808487,
faceframe_second191_frame3829_0,2,6.0229917,13.592783,191,3829,0.22683802247047424,0.23770442605018616,,0.10985396802425385,0.091362863779068,0.12295233458280563,,
faceframe_second191_frame3829_1,0,7.1561995,1.836196,191,3829,0.18731726706027985,0.19462907314300537,,0.11856251955032349,,0.11330701410770416,0.10533975809812546,
faceframe_second191_frame3834_0,2,6.2016325,13.696619,191,3834,0.25909578800201416,0.25083503127098083,,0.10718461871147156,0.0894479900598526,0.11139517277479172,,
faceframe_second191_frame3834_1,0,7.242628,1.7684989,191,3834,0.20430225133895874,0.17698802053928375,,0.11953075230121613,,0.12157145142555237,0.10436085611581802,
faceframe_second191_frame3839_0,2,6.0991774,13.665104,191,3839,0.23281335830688477,0.22814984619617462,,0.11544406414031982,0.08688803017139435,0.12108293920755386,,
faceframe_second191_frame3839_1,0,7.219988,1.7304263,191,3839,0.18689432740211487,0.2000112384557724,,0.12360971421003342,,0.11232174932956696,0.10807197540998459,
faceframe_second192_frame3844_0,2,6.209722,15.836764,192,3844,0.24460214376449585,0.217542365193367,,0.1267436295747757,,0.10681752115488052,0.0840914398431778,
faceframe_second192_frame3844_1,0,6.6680593,2.5485961,192,3844,0.1700132042169571,0.21235781908035278,0.10793491452932358,0.11558400839567184,,0.11641968786716461,,
faceframe_second192_frame3849_0,2,9.645133,16.688822,192,3849,0.25671806931495667,0.17894738912582397,,0.13939587771892548,0.09565654397010803,0.09713569283485413,,
faceframe_second192_frame3849_1,0,7.6373687,2.3667462,192,3849,0.17968106269836426,0.17968177795410156,0.11301203072071075,0.12564395368099213,,0.11282730102539062,,
faceframe_second192_frame3854_0,2,3.326649,17.187471,192,3854,0.2228183001279831,0.1726618856191635,0.10305030643939972,0.15562602877616882,,0.09922640025615692,,
faceframe_second192_frame3854_1,0,8.534723,2.9388103,192,3854,0.18893474340438843,0.18022656440734863,0.11248518526554108,0.12476828694343567,,0.12002015858888626,,
faceframe_second192_frame3859_0,2,3.4357178,17.25634,192,3859,0.20106141269207,0.17412854731082916,0.10806427150964737,0.1399109959602356,0.10417409241199493,,,
faceframe_second192_frame3859_1,0,8.14354,3.265956,192,3859,0.176311656832695,0.18695679306983948,,0.12436798214912415,,0.11665850877761841,0.11325087398290634,
faceframe_second193_frame3864_0,2,3.637802,17.299889,193,3864,0.22261559963226318,0.19365467131137848,0.09474492818117142,0.1365310102701187,,0.10162269324064255,,
faceframe_second193_frame3864_1,0,8.105259,3.2749655,193,3864,0.18283312022686005,0.1993393898010254,,0.12332729250192642,,0.114203542470932,0.10686061531305313,
faceframe_second193_frame3869_0,2,3.6588185,17.48629,193,3869,0.22047166526317596,0.19527962803840637,0.09201157838106155,0.1414240002632141,,0.09786688536405563,,
faceframe_second193_frame3869_1,0,8.008399,3.2785845,193,3869,0.18597383797168732,0.20116832852363586,,0.12759390473365784,,0.10937348753213882,0.10347140580415726,
faceframe_second193_frame3874_0,2,3.7303162,17.671196,193,3874,0.25463464856147766,0.1902424693107605,,0.1340494006872177,0.0860086977481842,0.09722870588302612,,
faceframe_second193_frame3874_1,0,7.998709,3.6026673,193,3874,0.18803776800632477,0.1886027306318283,0.10733351111412048,0.13093248009681702,,0.11096368730068207,,
faceframe_second193_frame3879_0,2,3.6127644,17.84687,193,3879,0.22685755789279938,0.17760860919952393,0.0979396402835846,0.1413765251636505,,0.09705851972103119,,
faceframe_second193_frame3879_1,0,7.9413013,3.4638405,193,3879,0.1867009699344635,0.18510866165161133,0.10942202806472778,0.1312321275472641,,0.10983725637197495,,
faceframe_second194_frame3884_0,2,3.525384,17.994297,194,3884,0.2316598743200302,0.19009459018707275,,0.13606379926204681,,0.09778644144535065,0.09139695018529892,
faceframe_second194_frame3884_1,0,7.948386,3.4251223,194,3884,0.16385847330093384,0.2096918821334839,,0.1257285624742508,,0.1172257661819458,0.11434359848499298,
faceframe_second158_frame3164_0,2,2.0624542,17.40758,158,3164,0.23317500948905945,0.16287651658058167,,0.1348874717950821,0.10229450464248657,0.11315697431564331,,
faceframe_second158_frame3164_1,0,8.783404,2.72462,158,3164,0.17922906577587128,0.1897667646408081,,0.12500904500484467,,0.11410137265920639,0.10763746500015259,
faceframe_second161_frame3224_0,0,9.446657,3.395693,161,3224,0.17451924085617065,0.2578475773334503,,0.11912647634744644,,0.0983208641409874,0.11882846802473068,
faceframe_second161_frame3224_1,2,1.9485893,17.059317,161,3224,0.22833609580993652,0.16778504848480225,0.09510134160518646,0.1357268989086151,,0.11782506853342056,,
faceframe_second165_frame3304_0,2,4.0101404,18.031128,165,3304,0.26317086815834045,0.22446519136428833,,0.11155110597610474,,0.10491614788770676,0.08389513194561005,
faceframe_second165_frame3304_1,0,9.970183,2.7939043,165,3304,0.18634562194347382,0.20726512372493744,,0.11830882728099823,,0.10748042911291122,0.12888020277023315,
faceframe_second169_frame3384_0,2,6.182748,14.34325,169,3384,0.3072251081466675,0.17201098799705505,,0.1344624012708664,0.08186426758766174,0.11918821930885315,,
faceframe_second169_frame3384_1,0,11.103268,1.8776798,169,3384,0.170454740524292,0.17882822453975677,,0.13828179240226746,,0.10969674587249756,0.12118764221668243,
faceframe_second172_frame3444_0,2,6.2070756,15.996873,172,3444,0.2808283567428589,0.15637971460819244,,0.14027643203735352,0.08832454681396484,0.10476714372634888,,
faceframe_second172_frame3444_1,0,7.291957,2.0907295,172,3444,0.1726418137550354,0.21189461648464203,0.11279983818531036,0.1210424080491066,,,0.10458213835954666,
faceframe_second176_frame3524_0,2,5.6278424,16.005657,176,3524,0.24233762919902802,0.1878892183303833,0.09208153188228607,0.1470731645822525,,0.0993647649884224,,
faceframe_second176_frame3524_1,0,10.206703,2.540642,176,3524,0.19110247492790222,0.19129380583763123,,0.12600454688072205,,0.11784590780735016,0.10497391223907471,
faceframe_second17_frame349_0,2,2.2368639,17.568563,17,349,0.23626458644866943,0.15373098850250244,0.09392215311527252,0.15683947503566742,,0.10925085097551346,,
faceframe_second17_frame349_1,0,9.192292,3.6497831,17,349,0.1923154890537262,0.20740756392478943,,0.12223227322101593,,0.11599709093570709,0.10589511692523956,
faceframe_second183_frame3669_0,2,3.6442885,17.687523,183,3669,0.2414281964302063,0.1815366894006729,0.09028303623199463,0.13774801790714264,,0.10423068702220917,,
faceframe_second183_frame3669_1,0,10.29945,2.4686112,183,3669,0.17656712234020233,0.1946922391653061,,0.12000386416912079,,0.12292210757732391,0.10879895091056824,
faceframe_second187_frame3749_0,0,8.673511,2.6131988,187,3749,0.16687864065170288,0.23184926807880402,,0.12022662162780762,,0.10909555107355118,0.12017068266868591,
faceframe_second187_frame3749_1,2,6.0450635,15.714561,187,3749,0.2631679177284241,0.19593074917793274,0.08659551292657852,0.14074423909187317,,0.09352453052997589,,
faceframe_second190_frame3809_0,2,6.129828,13.734173,190,3809,0.2393992394208908,0.2293490320444107,,0.10947544127702713,0.08402685821056366,0.11140558868646622,,
faceframe_second190_frame3809_1,0,10.254862,1.483925,190,3809,0.19039809703826904,0.17775176465511322,0.10625053197145462,0.13308085501194,,0.11201847344636917,,
faceframe_second194_frame3889_0,2,3.6137097,17.918472,194,3889,0.25880715250968933,0.17798785865306854,,0.1321483701467514,,0.10194247961044312,0.09341580420732498,
faceframe_second194_frame3889_1,0,7.427822,3.3692012,194,3889,0.1624671369791031,0.22805124521255493,,0.11126311123371124,,0.1226985976099968,0.1178923174738884,
faceframe_second198_frame3969_0,0,6.4438515,4.510195,198,3969,0.1526428759098053,0.18101239204406738,,0.13378895819187164,,0.11574526876211166,0.1293874830007553,
faceframe_second198_frame3969_1,2,3.4644346,16.60468,198,3969,0.23957854509353638,0.16889992356300354,,0.141673281788826,0.09811088442802429,0.10153572261333466,,
faceframe_second200_frame4009_0,2,5.495309,15.545988,200,4009,0.22658295929431915,0.1662685126066208,0.10951405763626099,0.12456456571817398,,0.10750779509544373,,
faceframe_second200_frame4009_1,0,8.154108,2.559121,200,4009,0.1788010597229004,0.18567615747451782,,0.12403149157762527,,0.12472496181726456,0.10800710320472717,
faceframe_second204_frame4089_0,2,5.596375,15.090213,204,4089,0.2746724486351013,0.16714026033878326,,0.13510239124298096,0.09120192378759384,0.11583252251148224,,
faceframe_second204_frame4089_1,0,7.673778,2.7723627,204,4089,0.16385036706924438,0.21180982887744904,,0.11860988289117813,,0.1130395233631134,0.12139614671468735,
faceframe_second194_frame3894_0,2,3.3611515,17.762642,194,3894,0.22997236251831055,0.19159187376499176,,0.13588249683380127,,0.09957142174243927,0.0915338546037674,
faceframe_second194_frame3894_1,0,7.871197,3.4616048,194,3894,0.1814558506011963,0.18846359848976135,0.11084069311618805,0.12873931229114532,,0.11228131502866745,,
faceframe_second194_frame3899_0,2,3.2874877,17.597982,194,3899,0.23275482654571533,0.18641744554042816,,0.1304946094751358,,0.099990114569664,0.09851322323083878,
faceframe_second195_frame3904_0,2,3.1915722,17.491007,195,3904,0.2398882955312729,0.16942210495471954,,0.1452648639678955,0.09028591215610504,0.10664717853069305,,
faceframe_second195_frame3909_0,2,3.238612,17.593798,195,3909,0.21666306257247925,0.16781754791736603,0.10023026913404465,0.15054912865161896,,0.10494277626276016,,
faceframe_second195_frame3914_0,2,3.2703128,17.463501,195,3914,0.21400831639766693,0.16785943508148193,0.10524776577949524,0.14260604977607727,,0.10437076538801193,,
faceframe_second195_frame3919_0,2,3.1981223,17.40221,195,3919,0.2219225913286209,0.1692083179950714,0.10167784988880157,0.1422332227230072,,0.10560489445924759,,
faceframe_second196_frame3924_0,2,3.7409036,17.464762,196,3924,0.22826899588108063,0.17529350519180298,,0.14317995309829712,0.09545273333787918,0.10471665114164352,,
faceframe_second196_frame3924_1,0,9.73249,2.5694778,196,3924,0.22227421402931213,0.2278793752193451,,0.12444812059402466,,0.10454044491052628,0.09836306422948837,
faceframe_second196_frame3929_0,2,3.9294784,17.483734,196,3929,0.23390938341617584,0.18722499907016754,,0.1407727301120758,0.09704887866973877,0.10169246047735214,,
faceframe_second196_frame3929_1,0,9.667012,2.2022712,196,3929,0.2075219750404358,0.21975329518318176,,0.12075979262590408,,0.10776679962873459,0.10175386816263199,
faceframe_second196_frame3934_0,2,3.8832736,17.465918,196,3934,0.253821462392807,0.18947704136371613,,0.14310818910598755,0.09158877283334732,0.09668365865945816,,
faceframe_second196_frame3939_0,2,3.9457603,17.463577,196,3939,0.24398380517959595,0.18591323494911194,0.09497226029634476,0.1313544660806656,,0.09645137935876846,,
faceframe_second196_frame3939_1,0,7.8005157,2.9097443,196,3939,0.20488062500953674,0.2119186520576477,,0.1199290007352829,,0.1145000159740448,0.1097661554813385,
faceframe_second197_frame3944_0,2,4.032338,17.501503,197,3944,0.22824494540691376,0.20629055798053741,0.09477386623620987,0.1287771761417389,,0.09300756454467773,,
faceframe_second197_frame3944_1,0,8.231079,2.7663035,197,3944,0.19279614090919495,0.18877801299095154,,0.12107546627521515,,0.12143589556217194,0.11157549172639847,
faceframe_second197_frame3949_0,2,3.8993921,17.43502,197,3949,0.24271558225154877,0.18313589692115784,0.09369602054357529,0.135581374168396,,0.09813686460256577,,
faceframe_second197_frame3949_1,0,7.9717693,3.0654922,197,3949,0.19007554650306702,0.20230023562908173,,0.1225956454873085,,0.13055218756198883,0.11785072088241577,
faceframe_second197_frame3954_0,2,3.890941,17.384724,197,3954,0.22677917778491974,0.18554623425006866,0.09728049486875534,0.13869214057922363,,0.09918756783008575,,
faceframe_second197_frame3954_1,0,5.953163,4.233537,197,3954,0.18427234888076782,0.19005908071994781,,0.12971647083759308,,0.12522894144058228,0.12611538171768188,
faceframe_second197_frame3959_0,2,3.972768,17.376656,197,3959,0.23574964702129364,0.18252217769622803,0.09411276876926422,0.13612353801727295,,0.1015123650431633,,
faceframe_second197_frame3959_1,0,9.553999,2.1819665,197,3959,0.17225311696529388,0.1900770366191864,,0.1189514696598053,,0.11945083737373352,0.13222596049308777,
faceframe_second198_frame3964_0,2,3.6630423,17.820757,198,3964,0.224607914686203,0.17620177567005157,,0.1451142430305481,0.0948486328125,0.10039721429347992,,
faceframe_second198_frame3964_1,0,9.581144,2.473126,198,3964,0.21919167041778564,0.16659696400165558,,0.13670334219932556,,0.11482156068086624,0.10849690437316895,
faceframe_second198_frame3974_0,0,11.057243,1.9263012,198,3974,0.1827116757631302,0.16407230496406555,,0.1383015215396881,,0.12459746748209,0.11543960869312286,
faceframe_second198_frame3974_1,2,4.159819,17.582014,198,3974,0.24759593605995178,0.17095239460468292,,0.12681522965431213,0.1067008450627327,0.10705364495515823,,
faceframe_second198_frame3979_0,0,11.118442,1.8704292,198,3979,0.1842067539691925,0.18375171720981598,,0.13376599550247192,,0.12100923806428909,0.11603464931249619,
faceframe_second198_frame3979_1,2,4.2654953,17.515846,198,3979,0.21193143725395203,0.1840352863073349,,0.12084487825632095,0.10262157768011093,0.11261501163244247,,
faceframe_second199_frame3984_0,2,4.2181787,17.406103,199,3984,0.22155869007110596,0.1971544772386551,,0.13348114490509033,0.09689326584339142,0.10172775387763977,,
faceframe_second199_frame3984_1,0,10.962084,1.9820949,199,3984,0.1838492602109909,0.19933150708675385,,0.12348932027816772,,0.11957160383462906,0.11307530105113983,
faceframe_second199_frame3989_0,2,5.431856,15.737186,199,3989,0.2195478230714798,0.18394504487514496,,0.1285218745470047,0.10471218079328537,0.10726752132177353,,
faceframe_second199_frame3989_1,0,10.946193,2.024587,199,3989,0.15875078737735748,0.18763449788093567,,0.12608583271503448,,0.11207673698663712,0.12433142215013504,
faceframe_second199_frame3994_0,0,6.352555,4.3813596,199,3994,0.19744063913822174,0.21205754578113556,,0.13099880516529083,,0.1105227991938591,0.09479298442602158,
faceframe_second199_frame3994_1,2,5.467222,15.674767,199,3994,0.2182530164718628,0.18632562458515167,0.10637584328651428,0.12772558629512787,0.10326840728521347,,,
faceframe_second199_frame3999_0,0,7.5352745,2.2482188,199,3999,0.18517693877220154,0.18715441226959229,0.11161436885595322,0.12492994964122772,,0.10562144964933395,,
faceframe_second199_frame3999_1,2,5.486774,15.679657,199,3999,0.21518167853355408,0.15886364877223969,0.10875231772661209,0.13208024203777313,,0.10856799781322479,,
faceframe_second19_frame384_0,2,5.085703,15.136945,19,384,0.1719120740890503,0.1910659521818161,0.11539968103170395,0.12487658113241196,,0.10988272726535797,,
faceframe_second19_frame384_1,0,9.726344,2.4917114,19,384,0.20225980877876282,0.18767976760864258,,0.13110016286373138,,0.11776673793792725,0.10584508627653122,
faceframe_second19_frame389_0,2,5.05833,15.179909,19,389,0.18911947309970856,0.19575238227844238,0.10349618643522263,0.12259004265069962,,0.11340276896953583,,
faceframe_second19_frame389_1,0,10.109208,2.276161,19,389,0.19629737734794617,0.21084950864315033,,0.13452474772930145,,0.10166477411985397,0.10843711346387863,
faceframe_second19_frame394_0,2,5.0398717,15.210153,19,394,0.21221883594989777,0.18021033704280853,0.0990159660577774,0.12814801931381226,,0.11357759684324265,,
faceframe_second19_frame394_1,0,9.348795,1.9888976,19,394,0.19764015078544617,0.22541490197181702,,0.11530357599258423,,0.11493698507547379,0.11006132513284683,
faceframe_second19_frame399_0,2,4.871693,15.375543,19,399,0.2210543304681778,0.16622969508171082,0.09963560104370117,0.13111580908298492,,0.11408992856740952,,
faceframe_second19_frame399_1,0,9.523164,2.2932963,19,399,0.18984773755073547,0.23175208270549774,,0.12091965228319168,,0.10672082751989365,0.10699078440666199,
faceframe_second1_frame24_0,-1,17.856102,12.733917,1,24,0.18666715919971466,0.1612885743379593,0.13930200040340424,0.11819707602262497,0.11198943108320236,,,
faceframe_second1_frame24_1,-1,2.2338808,-6.7549825,1,24,0.11225880682468414,0.2026435136795044,0.19898173213005066,0.11120281368494034,0.12068665027618408,,,
faceframe_second1_frame24_2,2,4.2000365,17.399694,1,24,0.20995306968688965,0.15594248473644257,0.11170314252376556,0.13888439536094666,,0.10953883826732635,,
faceframe_second1_frame24_3,0,9.18112,1.5796785,1,24,0.2071874737739563,0.2202112376689911,,0.11328508704900742,,0.11511814594268799,0.1015547588467598,
faceframe_second1_frame24_4,-1,-7.77612,1.4354812,1,24,0.08923815190792084,0.139455646276474,0.3920733332633972,0.0843382254242897,0.07893301546573639,,,
faceframe_second1_frame29_0,-1,17.838776,12.716275,1,29,0.1859806627035141,0.1608479619026184,0.1395479440689087,0.11827944219112396,0.1119442731142044,,,
faceframe_second1_frame29_1,2,4.193988,17.314116,1,29,0.21779192984104156,0.17752856016159058,0.10237613320350647,0.12604917585849762,,0.11253242194652557,,
faceframe_second1_frame29_2,-1,2.2426565,-6.7638288,1,29,0.11225617676973343,0.20254801213741302,0.19896213710308075,0.1113077849149704,0.12076190859079361,,,
faceframe_second1_frame29_3,0,10.145648,2.0256553,1,29,0.2079739272594452,0.21657049655914307,,0.11627456545829773,,0.11340542137622833,0.1033269390463829,
